CustomerKey,MaritalStatus,Unnamed: 3,Gender,Unnamed: 5,YearlyIncome,TotalChildren,NumberChildrenAtHome,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
13564,M,,F,,9998.225049,3,0,0,2,0-1 Miles,Europe,58,1
13565,M,,F,,9998.225049,3,0,0,2,0-1 Miles,Europe,58,1
13566,S,,F,,9998.225049,3,0,1,2,0-1 Miles,Europe,59,0
13567,M,,F,,9998.225049,4,0,0,2,0-1 Miles,Europe,58,1
13568,M,,M,,9998.225049,4,0,0,2,0-1 Miles,Europe,59,0
13569,S,,M,,9998.225049,2,2,1,1,0-1 Miles,Europe,42,0
13570,S,,M,,9998.225049,2,2,1,1,0-1 Miles,Europe,42,1
13571,M,,M,,9998.225049,2,2,0,1,0-1 Miles,Europe,42,0
13572,S,,M,,9998.225049,3,3,1,0,0-1 Miles,Europe,42,1
13573,M,,M,,19998.22505,1,1,1,0,2-5 Miles,Europe,41,0
13574,S,,F,,19998.22505,1,1,0,0,2-5 Miles,Europe,42,0
13575,M,,F,,69998.22505,5,1,1,2,2-5 Miles,Europe,66,1
13576,S,,F,,159998.225,3,4,0,3,0-1 Miles,Europe,65,1
13577,M,,M,,69998.22505,5,1,1,2,2-5 Miles,Europe,65,1
13578,M,,M,,69998.22505,5,1,1,3,10+ Miles,Europe,65,0
13579,M,,M,,109998.225,3,4,1,4,5-10 Miles,Europe,64,1
13580,M,,F,,109998.225,3,4,0,4,5-10 Miles,Europe,64,1
13581,M,,M,,129998.225,4,4,1,4,5-10 Miles,Europe,63,1
13582,M,,F,,129998.225,4,4,1,4,0-1 Miles,Europe,63,0
13583,S,,M,,89998.22505,3,1,1,2,10+ Miles,Europe,55,1
13584,S,,M,,69998.22505,4,3,1,1,10+ Miles,Europe,57,1
13585,M,,F,,79998.22505,4,2,0,1,2-5 Miles,Europe,57,1
13586,M,,M,,79998.22505,4,2,1,2,10+ Miles,Europe,57,0
13587,S,,F,,99998.22505,3,4,1,3,10+ Miles,Europe,55,0
13588,M,,F,,129998.225,3,4,1,4,0-1 Miles,Europe,56,0
13589,S,,M,,89998.22505,4,2,1,2,10+ Miles,Europe,56,0
13590,M,,M,,169998.225,0,5,0,3,10+ Miles,Europe,57,1
13591,M,,F,,169998.225,0,5,1,3,0-1 Miles,Europe,57,1
13592,M,,F,,69998.22505,5,2,1,2,2-5 Miles,Europe,58,1
13593,S,,F,,99998.22505,3,4,1,4,10+ Miles,Europe,58,0
13594,M,,F,,99998.22505,3,4,1,4,10+ Miles,Europe,58,0
13595,S,,M,,69998.22505,5,2,1,2,10+ Miles,Europe,59,1
13596,M,,M,,79998.22505,4,1,0,3,2-5 Miles,Europe,59,0
13597,M,,M,,89998.22505,4,1,1,3,10+ Miles,Europe,59,0
13598,M,,M,,119998.225,4,5,1,3,10+ Miles,Europe,59,0
13599,M,,F,,119998.225,4,5,1,3,10+ Miles,Europe,59,0
13600,M,,F,,169998.225,4,5,0,4,10+ Miles,Europe,59,1
13601,M,,F,,99998.22505,3,4,1,4,5-10 Miles,Europe,60,0
13602,M,,F,,109998.225,4,5,1,2,10+ Miles,Europe,60,1
13603,M,,F,,119998.225,4,5,1,3,10+ Miles,Europe,60,0
13604,M,,M,,129998.225,4,5,0,3,10+ Miles,Europe,60,0
13605,M,,M,,79998.22505,5,1,0,3,5-10 Miles,Europe,60,1
13606,M,,M,,99998.22505,3,4,1,4,10+ Miles,Europe,61,1
13607,S,,M,,109998.225,4,5,1,3,10+ Miles,Europe,61,1
13608,M,,F,,119998.225,4,5,1,3,10+ Miles,Europe,61,0
13609,M,,M,,149998.225,5,5,1,4,10+ Miles,Europe,61,0
13610,M,,M,,79998.22505,5,1,1,4,10+ Miles,Europe,61,0
13611,M,,M,,89998.22505,4,1,1,3,10+ Miles,Europe,62,0
13612,M,,F,,129998.225,5,5,0,4,10+ Miles,Europe,63,0
13613,M,,M,,59998.22505,0,0,1,3,10+ Miles,Pacific,34,0
13614,S,,F,,59998.22505,0,0,1,4,10+ Miles,Pacific,35,0
13615,S,,F,,59998.22505,0,0,0,4,2-5 Miles,Pacific,35,0
13616,M,,M,,69998.22505,0,0,1,2,10+ Miles,Pacific,34,1
13617,M,,M,,69998.22505,0,0,1,3,10+ Miles,Pacific,34,0
13618,S,,M,,69998.22505,0,0,0,3,10+ Miles,Pacific,33,1
13619,M,,M,,69998.22505,0,0,1,3,10+ Miles,Pacific,34,1
13620,S,,M,,69998.22505,0,0,0,3,10+ Miles,Pacific,34,1
13621,M,,F,,59998.22505,0,0,1,4,10+ Miles,Pacific,36,0
13622,M,,M,,69998.22505,0,0,1,4,10+ Miles,Pacific,36,1
13623,M,,M,,79998.22505,0,0,1,3,10+ Miles,Pacific,37,0
13624,S,,F,,79998.22505,0,0,1,3,10+ Miles,Pacific,36,0
13625,M,,M,,89998.22505,0,0,1,3,10+ Miles,Pacific,36,1
13626,M,,M,,89998.22505,0,0,0,3,10+ Miles,Pacific,36,1
13627,M,,F,,79998.22505,0,0,1,3,10+ Miles,Pacific,38,0
13628,M,,F,,109998.225,0,5,1,3,10+ Miles,Pacific,36,0
13629,M,,F,,89998.22505,0,0,1,3,10+ Miles,Pacific,38,1
13630,S,,F,,89998.22505,0,0,0,3,10+ Miles,Pacific,38,1
13631,M,,M,,89998.22505,0,0,1,3,10+ Miles,Pacific,37,1
13632,S,,F,,89998.22505,0,0,0,3,10+ Miles,Pacific,38,1
13633,S,,M,,89998.22505,0,0,1,3,10+ Miles,Pacific,38,1
13634,M,,F,,99998.22505,0,5,1,3,10+ Miles,Pacific,38,0
13635,M,,M,,79998.22505,0,0,1,4,10+ Miles,Pacific,39,0
13636,M,,M,,89998.22505,0,0,0,3,10+ Miles,Pacific,39,1
13637,M,,F,,109998.225,0,5,1,3,10+ Miles,Pacific,38,1
13638,S,,F,,109998.225,0,5,1,4,10+ Miles,Pacific,38,1
13639,M,,M,,99998.22505,0,5,1,3,10+ Miles,Pacific,39,0
13640,M,,F,,99998.22505,0,5,0,4,10+ Miles,Pacific,39,0
13641,S,,M,,89998.22505,0,0,0,4,10+ Miles,Pacific,40,0
13642,M,,F,,99998.22505,0,5,0,4,10+ Miles,Pacific,39,0
13643,S,,M,,99998.22505,0,5,1,4,10+ Miles,Pacific,39,1
13644,M,,F,,99998.22505,0,5,1,4,10+ Miles,Pacific,40,1
13645,S,,M,,99998.22505,0,5,1,4,10+ Miles,Pacific,39,1
13646,M,,M,,109998.225,0,5,1,4,10+ Miles,Pacific,39,1
13647,S,,M,,119998.225,0,5,1,4,10+ Miles,Pacific,40,1
13648,S,,M,,119998.225,0,5,1,4,10+ Miles,Pacific,39,1
13649,M,,F,,109998.225,0,5,1,4,10+ Miles,Pacific,39,1
13650,M,,M,,109998.225,0,5,1,4,10+ Miles,Pacific,39,1
13651,M,,M,,119998.225,0,5,1,4,10+ Miles,Pacific,39,1
13652,M,,F,,89998.22505,5,0,1,2,5-10 Miles,North America,69,0
13653,M,,M,,89998.22505,5,0,1,2,1-2 Miles,North America,69,1
13654,M,,M,,99998.22505,2,3,1,3,1-2 Miles,North America,69,0
13655,M,,M,,99998.22505,2,3,1,3,5-10 Miles,North America,69,0
13656,M,,F,,109998.225,2,4,1,2,5-10 Miles,North America,69,0
13657,S,,F,,109998.225,2,4,1,2,5-10 Miles,North America,69,1
13658,M,,M,,129998.225,2,3,1,4,0-1 Miles,North America,69,1
13659,M,,M,,129998.225,2,3,1,4,5-10 Miles,North America,68,0
13660,M,,M,,69998.22505,5,0,1,2,10+ Miles,North America,68,1
13661,M,,M,,39998.22505,1,1,1,0,1-2 Miles,Europe,34,1
13662,S,,M,,19998.22505,0,0,1,2,1-2 Miles,Europe,35,1
13663,S,,M,,9998.225049,0,0,0,2,1-2 Miles,Europe,37,0
13664,S,,M,,9998.225049,0,0,0,2,0-1 Miles,Europe,37,0
13665,M,,F,,9998.225049,0,0,0,2,0-1 Miles,Europe,37,0
13666,S,,F,,19998.22505,0,0,0,2,1-2 Miles,Europe,37,1
13667,S,,M,,19998.22505,0,0,0,2,1-2 Miles,Europe,37,1
13668,M,,M,,59998.22505,5,5,1,2,5-10 Miles,Pacific,46,0
13669,M,,F,,59998.22505,3,2,1,2,0-1 Miles,Pacific,47,0
13670,S,,F,,59998.22505,3,2,0,2,0-1 Miles,Pacific,46,0
13671,S,,M,,29998.22505,0,0,0,1,1-2 Miles,Europe,36,0
13672,S,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,30,0
13673,S,,F,,19998.22505,0,0,0,2,0-1 Miles,Europe,29,0
13674,S,,M,,19998.22505,0,0,1,2,1-2 Miles,Europe,30,0
13675,S,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,30,0
13676,M,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,30,0
13677,S,,F,,29998.22505,0,0,0,1,1-2 Miles,Europe,32,0
13678,M,,M,,39998.22505,1,1,1,0,0-1 Miles,Europe,36,1
13679,M,,F,,39998.22505,1,1,1,0,0-1 Miles,Europe,36,1
13680,M,,F,,39998.22505,1,1,1,0,1-2 Miles,Europe,35,1
13681,S,,M,,29998.22505,0,0,1,1,2-5 Miles,Europe,36,0
13682,S,,M,,29998.22505,0,0,0,1,1-2 Miles,Europe,37,0
13683,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,36,0
13684,S,,M,,9998.225049,0,0,0,2,1-2 Miles,Europe,38,0
13685,M,,F,,39998.22505,1,1,1,0,0-1 Miles,Europe,37,1
13686,M,,M,,39998.22505,1,1,1,1,0-1 Miles,Europe,36,1
13687,M,,M,,39998.22505,1,1,1,1,0-1 Miles,Europe,37,1
13688,S,,M,,49998.22505,0,0,0,0,1-2 Miles,Europe,37,0
13689,S,,F,,49998.22505,0,0,0,0,0-1 Miles,Europe,37,1
13690,S,,F,,19998.22505,0,0,0,2,1-2 Miles,Europe,38,1
13691,S,,F,,39998.22505,2,2,1,0,1-2 Miles,Europe,37,1
13692,M,,M,,39998.22505,2,2,0,0,0-1 Miles,Europe,37,0
13693,S,,M,,19998.22505,0,0,0,2,1-2 Miles,Europe,39,1
13694,S,,F,,29998.22505,0,0,1,1,2-5 Miles,Europe,38,0
13695,S,,M,,29998.22505,0,0,0,1,2-5 Miles,Europe,39,0
13696,S,,F,,39998.22505,2,2,1,1,1-2 Miles,Europe,38,0
13697,S,,M,,39998.22505,2,2,1,1,0-1 Miles,Europe,39,1
13698,S,,F,,39998.22505,2,2,1,2,1-2 Miles,Europe,39,0
13699,S,,F,,39998.22505,3,3,1,0,0-1 Miles,North America,35,0
13700,S,,M,,39998.22505,3,3,1,1,1-2 Miles,North America,35,1
13701,S,,F,,39998.22505,3,3,1,1,0-1 Miles,North America,35,0
13702,S,,F,,39998.22505,3,3,1,2,1-2 Miles,North America,36,1
13703,S,,F,,29998.22505,0,0,1,0,0-1 Miles,North America,36,0
13704,S,,F,,29998.22505,0,0,1,0,1-2 Miles,North America,36,1
13705,S,,M,,29998.22505,0,0,1,0,1-2 Miles,North America,36,1
13706,S,,F,,39998.22505,3,3,1,2,1-2 Miles,North America,35,1
13707,M,,M,,39998.22505,4,4,0,1,0-1 Miles,North America,34,0
13708,S,,F,,59998.22505,0,0,0,0,0-1 Miles,North America,44,0
13709,S,,M,,59998.22505,0,0,0,0,1-2 Miles,North America,44,1
13710,S,,F,,59998.22505,0,0,1,0,1-2 Miles,North America,44,1
13711,S,,M,,59998.22505,0,0,0,0,1-2 Miles,North America,44,1
13712,S,,F,,59998.22505,0,0,1,0,1-2 Miles,North America,44,1
13713,S,,M,,59998.22505,0,0,0,0,1-2 Miles,North America,44,1
13714,M,,F,,19998.22505,2,0,0,2,1-2 Miles,North America,57,1
13715,M,,M,,29998.22505,1,0,1,1,1-2 Miles,North America,57,1
13716,M,,M,,29998.22505,1,0,1,1,1-2 Miles,North America,57,1
13717,M,,F,,29998.22505,1,0,1,1,1-2 Miles,North America,57,0
13718,M,,M,,29998.22505,1,0,1,1,1-2 Miles,North America,57,1
13719,M,,M,,19998.22505,2,0,0,2,1-2 Miles,North America,55,1
13720,M,,M,,19998.22505,3,0,0,2,1-2 Miles,North America,55,1
13721,S,,M,,19998.22505,3,0,1,2,1-2 Miles,North America,56,1
13722,M,,M,,29998.22505,1,0,1,1,1-2 Miles,North America,55,1
13723,M,,M,,29998.22505,1,0,1,1,5-10 Miles,North America,56,0
13724,M,,M,,39998.22505,1,0,1,1,0-1 Miles,North America,56,1
13725,M,,M,,39998.22505,1,0,1,1,0-1 Miles,North America,55,1
13726,M,,M,,39998.22505,1,0,1,1,0-1 Miles,North America,56,1
13727,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,55,0
13728,M,,F,,39998.22505,1,0,1,1,0-1 Miles,North America,55,1
13729,M,,M,,39998.22505,1,0,1,1,0-1 Miles,North America,54,1
13730,M,,M,,39998.22505,1,0,1,1,0-1 Miles,North America,54,1
13731,S,,F,,79998.22505,5,0,1,0,0-1 Miles,North America,55,0
13732,S,,F,,79998.22505,5,0,1,0,1-2 Miles,North America,55,0
13733,M,,F,,39998.22505,1,0,1,1,0-1 Miles,North America,53,1
13734,M,,F,,39998.22505,1,0,1,1,0-1 Miles,North America,54,1
13735,M,,M,,39998.22505,1,0,1,1,0-1 Miles,North America,54,1
13736,M,,M,,39998.22505,1,0,1,1,1-2 Miles,North America,54,1
13737,M,,M,,39998.22505,1,0,1,1,1-2 Miles,North America,53,0
13738,M,,M,,39998.22505,1,0,1,1,1-2 Miles,North America,54,0
13739,M,,M,,39998.22505,1,0,1,1,1-2 Miles,North America,54,0
13740,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,52,0
13741,M,,F,,39998.22505,1,0,1,1,0-1 Miles,North America,52,1
13742,M,,M,,39998.22505,1,0,1,1,1-2 Miles,North America,52,1
13743,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,52,1
13744,M,,M,,39998.22505,1,0,1,1,1-2 Miles,North America,52,1
13745,M,,M,,39998.22505,1,0,1,1,1-2 Miles,North America,53,1
13746,M,,F,,39998.22505,1,0,1,1,1-2 Miles,North America,53,1
13747,M,,M,,39998.22505,1,0,1,1,1-2 Miles,North America,52,1
13748,M,,M,,79998.22505,4,0,1,0,1-2 Miles,North America,52,0
13749,M,,M,,79998.22505,4,0,1,0,1-2 Miles,North America,51,0
13750,M,,M,,79998.22505,4,0,0,0,0-1 Miles,North America,52,0
13751,S,,F,,79998.22505,4,0,1,0,0-1 Miles,North America,51,0
13752,S,,F,,79998.22505,4,0,1,0,0-1 Miles,North America,52,0
13753,S,,F,,79998.22505,4,0,1,0,0-1 Miles,North America,52,0
13754,S,,F,,79998.22505,4,0,1,0,1-2 Miles,North America,52,0
13755,S,,M,,59998.22505,4,0,1,0,1-2 Miles,North America,51,0
13756,S,,F,,59998.22505,4,0,1,0,1-2 Miles,North America,51,0
13757,S,,F,,59998.22505,4,0,0,0,0-1 Miles,North America,51,0
13758,S,,F,,59998.22505,4,0,1,0,1-2 Miles,North America,51,0
13759,M,,M,,59998.22505,4,0,1,0,1-2 Miles,North America,51,0
13760,M,,M,,59998.22505,4,0,0,0,0-1 Miles,North America,51,0
13761,M,,M,,59998.22505,4,0,1,0,1-2 Miles,North America,51,0
13762,M,,M,,59998.22505,4,0,1,0,1-2 Miles,North America,51,0
13763,S,,F,,59998.22505,4,0,1,0,1-2 Miles,North America,50,0
13764,M,,F,,19998.22505,1,1,1,1,2-5 Miles,Europe,42,0
13765,M,,M,,29998.22505,1,0,1,0,1-2 Miles,Europe,42,1
13766,M,,M,,29998.22505,1,1,1,0,2-5 Miles,Europe,42,1
13767,S,,F,,29998.22505,1,1,0,0,1-2 Miles,Europe,41,1
13768,M,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,42,1
13769,M,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,42,1
13770,M,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,42,1
13771,S,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
13772,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,41,1
13773,M,,F,,9998.225049,3,3,0,1,0-1 Miles,Europe,43,0
13774,S,,M,,9998.225049,3,3,1,1,0-1 Miles,Europe,43,1
13775,S,,F,,9998.225049,4,4,1,0,0-1 Miles,Europe,43,0
13776,M,,M,,29998.22505,1,0,1,1,2-5 Miles,Europe,84,0
13777,M,,M,,29998.22505,1,1,1,0,2-5 Miles,Europe,42,1
13778,M,,M,,29998.22505,1,1,1,0,2-5 Miles,Europe,42,1
13779,S,,M,,9998.225049,4,4,1,1,0-1 Miles,Europe,43,1
13780,M,,F,,19998.22505,1,1,1,1,2-5 Miles,Europe,44,0
13781,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,43,0
13782,M,,F,,39998.22505,0,0,1,0,0-1 Miles,Europe,43,1
13783,M,,M,,39998.22505,0,0,1,0,0-1 Miles,Europe,43,1
13784,S,,M,,19998.22505,2,2,1,0,0-1 Miles,Europe,44,1
13785,S,,M,,29998.22505,1,1,0,1,1-2 Miles,Europe,44,0
13786,S,,M,,29998.22505,1,1,0,1,1-2 Miles,Europe,43,0
13787,M,,M,,29998.22505,1,1,1,1,2-5 Miles,Europe,44,0
13788,M,,F,,29998.22505,1,1,1,1,2-5 Miles,Europe,44,0
13789,S,,F,,9998.225049,4,3,1,2,0-1 Miles,Europe,45,1
13790,S,,F,,19998.22505,2,2,1,0,0-1 Miles,Europe,45,1
13791,S,,F,,19998.22505,2,2,1,1,0-1 Miles,Europe,44,0
13792,S,,M,,19998.22505,2,2,1,2,0-1 Miles,Europe,45,1
13793,M,,M,,29998.22505,1,1,1,2,0-1 Miles,Europe,44,1
13794,S,,F,,19998.22505,2,2,1,2,0-1 Miles,Europe,46,1
13795,S,,M,,19998.22505,3,3,1,1,0-1 Miles,Europe,46,1
13796,M,,F,,9998.225049,3,2,0,2,0-1 Miles,Europe,47,0
13797,M,,M,,19998.22505,3,3,0,1,0-1 Miles,Europe,47,0
13798,S,,F,,19998.22505,3,3,1,2,0-1 Miles,Europe,47,0
13799,S,,M,,29998.22505,2,2,1,0,0-1 Miles,Europe,44,1
13800,M,,M,,29998.22505,2,2,0,0,0-1 Miles,Europe,47,1
13801,S,,F,,29998.22505,2,2,1,0,0-1 Miles,Europe,46,1
13802,M,,F,,19998.22505,2,0,1,1,1-2 Miles,Europe,76,0
13803,M,,F,,39998.22505,1,0,1,0,0-1 Miles,Europe,76,0
13804,M,,F,,39998.22505,1,0,1,0,0-1 Miles,Europe,45,0
13805,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,45,0
13806,M,,M,,29998.22505,2,2,0,2,0-1 Miles,Europe,46,1
13807,S,,M,,29998.22505,2,2,1,2,0-1 Miles,Europe,45,1
13808,S,,M,,29998.22505,2,2,1,2,0-1 Miles,Europe,45,1
13809,M,,F,,39998.22505,1,0,1,0,0-1 Miles,Europe,46,0
13810,M,,F,,39998.22505,1,0,1,0,0-1 Miles,Europe,46,0
13811,S,,F,,29998.22505,2,2,1,2,0-1 Miles,Europe,47,1
13812,S,,F,,29998.22505,2,2,1,2,0-1 Miles,Europe,47,1
13813,M,,F,,29998.22505,3,3,0,0,0-1 Miles,Europe,46,0
13814,S,,F,,29998.22505,3,3,1,2,0-1 Miles,Europe,31,0
13815,S,,F,,29998.22505,3,3,1,2,0-1 Miles,Europe,30,0
13816,S,,F,,29998.22505,3,3,1,2,0-1 Miles,Europe,30,0
13817,S,,F,,19998.22505,5,5,1,4,0-1 Miles,Europe,31,0
13818,S,,F,,19998.22505,0,0,1,1,2-5 Miles,Europe,32,0
13819,S,,M,,19998.22505,0,0,0,1,2-5 Miles,Europe,32,0
13820,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,46,1
13821,M,,M,,39998.22505,1,0,1,0,0-1 Miles,Europe,47,1
13822,M,,M,,39998.22505,1,0,1,1,0-1 Miles,Europe,48,1
13823,M,,F,,39998.22505,1,0,1,1,0-1 Miles,Europe,48,1
13824,S,,F,,29998.22505,4,4,1,2,0-1 Miles,Europe,32,0
13825,S,,M,,29998.22505,5,5,1,2,0-1 Miles,Europe,32,0
13826,S,,F,,29998.22505,0,0,0,1,0-1 Miles,Europe,32,0
13827,M,,M,,29998.22505,0,0,0,1,0-1 Miles,Europe,32,0
13828,S,,F,,29998.22505,0,0,1,1,2-5 Miles,Europe,33,0
13829,S,,M,,29998.22505,0,0,0,1,0-1 Miles,Europe,33,1
13830,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,33,0
13831,S,,M,,19998.22505,0,0,1,1,2-5 Miles,Europe,34,0
13832,S,,F,,19998.22505,0,0,0,1,5-10 Miles,Europe,34,0
13833,S,,M,,19998.22505,0,0,0,1,1-2 Miles,Europe,34,0
13834,S,,F,,19998.22505,0,0,0,1,5-10 Miles,Europe,34,0
13835,S,,F,,19998.22505,0,0,0,1,1-2 Miles,Europe,34,0
13836,S,,M,,29998.22505,0,0,0,1,0-1 Miles,Europe,34,1
13837,S,,F,,29998.22505,0,0,1,1,2-5 Miles,Europe,34,0
13838,S,,F,,29998.22505,0,0,0,1,2-5 Miles,Europe,34,0
13839,S,,M,,9998.225049,0,0,0,2,0-1 Miles,Europe,36,1
13840,M,,M,,9998.225049,0,0,1,2,0-1 Miles,Europe,36,1
13841,S,,M,,19998.22505,0,0,0,2,1-2 Miles,Europe,36,1
13842,S,,M,,19998.22505,0,0,0,2,0-1 Miles,Europe,36,1
13843,S,,M,,29998.22505,0,0,0,1,0-1 Miles,Europe,35,0
13844,S,,M,,29998.22505,0,0,0,1,2-5 Miles,Europe,35,1
13845,M,,M,,39998.22505,1,1,1,0,1-2 Miles,Europe,34,1
13846,M,,F,,39998.22505,1,1,1,0,0-1 Miles,Europe,35,1
13847,M,,M,,39998.22505,1,1,1,0,1-2 Miles,Europe,35,1
13848,S,,F,,39998.22505,4,4,1,2,0-1 Miles,North America,38,0
13849,S,,M,,39998.22505,4,4,1,2,1-2 Miles,North America,38,1
13850,S,,M,,39998.22505,0,0,0,0,1-2 Miles,North America,38,0
13851,S,,M,,39998.22505,0,0,0,0,1-2 Miles,North America,38,1
13852,S,,M,,49998.22505,0,0,1,0,1-2 Miles,North America,37,1
13853,S,,M,,49998.22505,0,0,0,0,1-2 Miles,North America,36,1
13854,M,,M,,49998.22505,1,0,1,0,0-1 Miles,North America,36,1
13855,S,,F,,49998.22505,1,0,1,0,0-1 Miles,North America,37,1
13856,S,,M,,39998.22505,4,4,1,3,10+ Miles,North America,39,1
13857,M,,F,,59998.22505,1,1,1,0,0-1 Miles,North America,39,0
13858,M,,F,,59998.22505,1,1,1,0,1-2 Miles,North America,39,0
13859,M,,F,,59998.22505,1,1,1,0,0-1 Miles,North America,39,0
13860,M,,F,,39998.22505,1,1,1,0,1-2 Miles,North America,37,0
13861,M,,F,,59998.22505,1,0,1,0,0-1 Miles,North America,38,0
13862,M,,M,,59998.22505,1,0,1,0,2-5 Miles,North America,37,1
13863,M,,M,,59998.22505,1,0,1,0,2-5 Miles,North America,38,0
13864,M,,F,,59998.22505,1,0,1,0,0-1 Miles,North America,37,0
13865,M,,F,,69998.22505,2,0,1,0,2-5 Miles,North America,38,1
13866,M,,F,,69998.22505,2,0,1,0,0-1 Miles,North America,38,1
13867,M,,M,,49998.22505,1,1,1,0,0-1 Miles,North America,39,0
13868,S,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,40,0
13869,M,,F,,49998.22505,1,1,1,1,2-5 Miles,North America,41,0
13870,M,,M,,49998.22505,2,2,1,0,0-1 Miles,North America,41,1
13871,S,,F,,49998.22505,2,2,1,0,2-5 Miles,North America,40,1
13872,M,,F,,59998.22505,1,0,1,0,0-1 Miles,North America,41,0
13873,M,,M,,69998.22505,3,0,1,0,0-1 Miles,North America,39,1
13874,M,,F,,59998.22505,1,0,1,0,0-1 Miles,North America,40,0
13875,M,,F,,59998.22505,1,0,1,0,2-5 Miles,North America,40,0
13876,M,,M,,59998.22505,1,0,1,0,2-5 Miles,North America,41,0
13877,M,,M,,59998.22505,2,2,1,0,0-1 Miles,North America,42,1
13878,M,,M,,59998.22505,2,2,1,0,2-5 Miles,North America,42,1
13879,S,,M,,59998.22505,2,2,0,1,0-1 Miles,North America,42,0
13880,S,,M,,59998.22505,2,2,1,1,2-5 Miles,North America,42,0
13881,S,,F,,59998.22505,2,2,1,1,2-5 Miles,North America,42,0
13882,S,,F,,39998.22505,0,0,1,1,2-5 Miles,North America,42,1
13883,S,,M,,39998.22505,0,0,1,1,2-5 Miles,North America,43,1
13884,S,,F,,39998.22505,0,0,0,1,2-5 Miles,North America,43,1
13885,S,,M,,69998.22505,3,0,1,0,2-5 Miles,North America,40,1
13886,M,,F,,69998.22505,4,0,1,0,2-5 Miles,North America,39,1
13887,M,,M,,79998.22505,2,0,1,0,0-1 Miles,North America,39,1
13888,S,,M,,69998.22505,2,2,1,1,2-5 Miles,North America,42,0
13889,S,,M,,59998.22505,0,0,1,0,2-5 Miles,North America,44,1
13890,S,,F,,59998.22505,0,0,1,0,2-5 Miles,North America,43,1
13891,M,,M,,59998.22505,0,0,1,0,0-1 Miles,North America,43,0
13892,S,,M,,59998.22505,0,0,1,0,2-5 Miles,North America,43,1
13893,M,,M,,69998.22505,4,0,1,0,2-5 Miles,North America,44,0
13894,M,,F,,69998.22505,5,0,1,0,0-1 Miles,North America,41,1
13895,S,,F,,69998.22505,5,0,1,0,2-5 Miles,North America,40,1
13896,S,,F,,69998.22505,5,0,1,0,2-5 Miles,North America,40,1
13897,M,,M,,69998.22505,5,0,1,0,2-5 Miles,North America,40,1
13898,S,,M,,69998.22505,5,0,1,0,2-5 Miles,North America,40,1
13899,M,,M,,69998.22505,5,5,1,2,2-5 Miles,North America,41,0
13900,M,,M,,69998.22505,5,5,0,2,0-1 Miles,North America,41,0
13901,M,,M,,69998.22505,5,5,0,2,0-1 Miles,North America,40,0
13902,M,,M,,69998.22505,5,5,1,3,10+ Miles,North America,41,0
13903,S,,M,,79998.22505,2,0,1,0,0-1 Miles,North America,40,1
13904,M,,F,,79998.22505,2,0,1,0,0-1 Miles,North America,41,1
13905,M,,M,,79998.22505,3,0,1,0,0-1 Miles,North America,41,1
13906,S,,F,,39998.22505,0,0,0,1,0-1 Miles,North America,45,1
13907,S,,F,,79998.22505,3,3,1,1,0-1 Miles,North America,45,1
13908,S,,F,,79998.22505,3,3,0,1,0-1 Miles,North America,45,1
13909,S,,F,,79998.22505,3,3,1,1,0-1 Miles,North America,45,1
13910,S,,F,,79998.22505,3,3,1,2,2-5 Miles,North America,45,1
13911,S,,F,,79998.22505,3,3,1,2,2-5 Miles,North America,45,1
13912,S,,F,,79998.22505,3,3,1,3,10+ Miles,North America,45,1
13913,S,,F,,79998.22505,4,4,1,1,2-5 Miles,North America,44,0
13914,M,,F,,39998.22505,0,0,0,1,0-1 Miles,North America,45,0
13915,S,,F,,49998.22505,4,4,1,2,2-5 Miles,North America,45,1
13916,S,,M,,49998.22505,4,4,0,2,0-1 Miles,North America,45,1
13917,S,,M,,49998.22505,4,4,0,2,0-1 Miles,North America,46,1
13918,S,,M,,49998.22505,4,4,1,3,10+ Miles,North America,46,1
13919,M,,F,,69998.22505,1,0,1,1,0-1 Miles,North America,86,0
13920,S,,F,,49998.22505,4,2,1,2,0-1 Miles,North America,46,0
13921,M,,M,,59998.22505,4,2,1,2,2-5 Miles,North America,47,0
13922,M,,M,,59998.22505,4,2,1,2,2-5 Miles,North America,47,0
13923,S,,M,,59998.22505,0,0,0,1,0-1 Miles,North America,42,0
13924,S,,F,,59998.22505,0,0,1,1,2-5 Miles,North America,42,0
